axial_cluster_id,axial_cluster_label,meta_cluster_id,meta_cluster_label,n_segments,n_reviews,n_papers,mean_review_score,acceptance_rate,top_canonical_codes,representative_segment_hashes,representative_snippet
500,Lack of clarity and detail in methodology / Insufficient ablation studies,13,Lack of clarity and detail in methodology / Insufficient ablation studies,85,85,75,5.7176470588235295,0.5066666666666667,Lack of clarity and detail in methodology (27); Insufficient ablation studies (2); Novelty in visual grounding approach (1); Inaccurate claims and limitations in model performance (1); Lack of originality in gradient-based methods (1); Lack of clarity on text prompt and embeddings (1); Unclear reasoning strategy and limitations in multimodal capability (1); Lack of novelty and justification in multimodal loss combination (1); Lack of clarity and overfitting issues (1); Lack of dataset curation details (1),8ae6364daceed060ae99122393f4013ba7090b2915be9bdb76be6a905a837490; d91d8a6aefeb0d480f8caeb36104fa07495136382acea256bc6c344c40ca121a; 8fd8303f7272c8f13904aa4ac9d02d083b634f7a9191440d27bb4cb2f7b53ff2; 4def28f0f20a364266afce4ff35d7e5e79639318da6bc782c604a714471bc70c; 3140ac6e7c362735eb36fbbecb868a64059db21da0de4d750b53681188b61887,
572,Lack of clarity and detail in methodology / Balanced imitation learning approach,0,Lack of clarity and detail in methodology / offline-data-utilization,85,80,64,5.4375,0.34375,Lack of clarity and detail in methodology (23); Balanced imitation learning approach (20); offline-data-utilization (2); Effective weighted sampling for behavioral cloning (2); Innovative approach to policy learning (2); ComplexSettingsProblem (1); Challenges with behavior policy dependence and lambda selection (1); Limitations in deterministic evaluations and lack of theoretical support (1); Promising approach to reward specification in reinforcement learning (1); realistic environment and solid numerical results (1),374546cbe12ba7dc8f35fe6661f49fd66d337ebaf3b0ade3467fa6c5e5c5f9a5; 72369dfd92e9a12bfff56212d923a3ecfb4c01da558c39e1a03194dd470b7eca; 2b97ac61649dccea9caa16848d03d2f89767f3f4ceaaa1760b60cfcc68f38d77; 1dc9b12a08b0a1f0fe96cf58f9bc256b9b121eb219701929d5f8d4d5747db89a; 3bc5541bd83b0f855875c34ba55ddf3cc3c3e48043f9fc8c2b155aa8036b1a1b,
525,Lack of clarity and detail in methodology / Innovative dataset for synthetic reasoning,1,Lack of clarity and detail in methodology / domain-adaptation-insight,85,69,51,5.333333333333333,0.3725490196078431,"Lack of clarity and detail in methodology (25); Innovative dataset for synthetic reasoning (1); multi-turnrlreasoning (1); thorough-strategies-datasets (1); models+methods exploration (1); novel research topic, math for AI, (1); reasoning-improvement (1); Timely Math Datasets Study (1); categorization-issues, overstated-conclusions (1); temporal\_topic (1)",0b2b4d27d98a23a9ab8368ba420e717ac36cc4059e93f73410bb9e0d1a91756c; 705e833241f0f554c9018545022d4efb655a898c3ce69c19133dfde876ae9031; e34ac5b916f5ce615c13f7f7a71af386cbfec8b51c06472b9a23bd657d8e4c8e; be882abcc802849f3431d4112f1403b98edcbd952ffa35952b646dc6a5da4e17; 5bb2ff79c05ad842b959470f9812beca7f529f3b9516de390be715e7bbd9bb81,
106,Lack of clarity and detail in methodology / Effective defense against backdoor attacks,3,Lack of clarity and detail in methodology / Vague threat model,81,77,59,5.207792207792208,0.4406779661016949,Lack of clarity and detail in methodology (23); Effective defense against backdoor attacks (9); Vulnerability to data poisoning (1); Untargeted attack concerns and reliance on existing techniques (1); Concerns about sample classification and evaluation metrics (1); Model release risks and clarity issues (1); Limited societal application and narrow focus (1); Limited attack validation and experimental scope (1); Empirical insights and robust feature representation (1); Limited attack success rates and defense evaluation (1),7c5d21188b0c038910d77c4fa8bf18083801f1b379e0929633ae7b059c460dac; 644302f1d21036d5e85be70c5fc9645c8f8471abf699050dd8b171fe16007984; f3df7e86f6d5aa7a0aa195baedfdb710341e180383111f096ba3ce33b007845b; 2b03add9b70d445a6164b0f88dba548d0bf7f9576f9a0255fc52300acd67d3f9; 2591c4ca4d7f045bc9871472816fe1dbd1f1027f934031f02136a2bb95479caf,
180,Lack of clarity and detail in methodology / Innovative rendering method with neural networks,4,Lack of clarity and detail in methodology / transformer-advantages,81,65,36,6.1692307692307695,0.6111111111111112,"Lack of clarity and detail in methodology (14); Innovative rendering method with neural networks (1); NovelFusedGranularity3DRecon (1); resolution effect (1); grid resolution (1); novel-fusion, effective-appearance (1); lack of view synthesis videos (1); Geometry-Learning-Methods (1); multiview\_attention\_mechanism (1); 3DintegrationSuccess (1)",72a57afd96c6b1c5bcb323e276b67597b32a43a48af0dc3731288567197b8325; 95eca5bd617e0554d7d98373534e8f68dac26aba4529b39e35fda4c9ecd4b81d; 7f597fece3232365204ed024674c938a62ba922bd6b8637256bee38a8d0087a2; d2e6e3712c260c8ebaed6929b5381d75859693580577b1458ec11b7dfb5a0d3d; 8dc6fdb0f9ad14a9b13de2d8b5141dd4b54552a146b928a83c5877cd8915b2e5,
636,Lack of clarity and detail in methodology / Importance of sparse activation in large models,4,Lack of clarity and detail in methodology / transformer-advantages,78,78,70,5.743589743589744,0.5571428571428572,Lack of clarity and detail in methodology (34); Convergence proof for GD and SGD in deep linear ResNets (1); Limited originality in model engineering (1); Innovative ICNN approach with strong experimental results (1); Innovative neuron measure and TLP interpretation (1); Theoretical approach to ML representation (1); Solid proof and logical claims on clipping bias (1); Clear writing and innovative MTL strategy (1); Lack of precision and clarity in mathematical conclusions (1); Lack of limitations analysis and additional simulations (1),e577d253879afb803582cf7ba9a4c1244aece435eef02ea5bf8b425542d0f902; d751f349ee2f0f10892f3d05928e55ddbe852d024f75d402abc3c2effd0d44d1; bba175fe6db5e45f0106332a5a4d1c29dab16888d85d9b0b4cacdfeebf06bfc5; b88b4fab1928176ca17778a3778e03476245b20cf9ebfa097ebec3a506822aa6; e6c9f69175d6cb7e0e791a8e44d46a8352b67844b22b7018f887c5d5a9acfeb1,
253,Lack of clarity and detail in methodology / distillation-scope,4,Lack of clarity and detail in methodology / transformer-advantages,77,75,62,5.333333333333333,0.3870967741935484,"Lack of clarity and detail in methodology (23); distillation-scope (23); Innovative online knowledge distillation using GANs (2); ComplexRelationTransfer (1); distinctiveness, adjustments (1); InnovativeDesign (1); prior-distillation-enhancement (1); Two-phase-training (1); Robust architecture with automatic search and effective teacher-student model (1); outdated\_MBR\_method (1)",802a6fa0fdb53b239f7daf160d2d54a3e29c754c69c9a77c6bc7e3efa498ac38; c713589b047c0f346aa87cd80240cd95f99ec1b3cb6227a3f569bb5224a33025; eeac4452c28db8ee6e50a9a73a8b183eeeb143838cafcb2eaa29d1b642ff6232; 896968d456100f43013f8f6d546f63043fc34a129d5ee921a4566cdf0f8981c9; 00e46a2bc350ec916de3b49948feeae663d3bd4bd3c7e544c9f03060df8c9e28,
502,Lack of clarity and detail in methodology / Innovative adversarial attack method using model-based RL,4,Lack of clarity and detail in methodology / transformer-advantages,77,71,55,5.464788732394366,0.3818181818181818,Lack of clarity and detail in methodology (23); Identification of reward hacking causes (2); incomplete-exploration (1); Innovative DRL training methods (1); Clear presentation and strong topic definition (1); Significant contributions to DRL shielding and comprehensive experimental design (1); Method dependency on specific data and insufficient elaboration (1); Innovative task formulation and strong empirical results (1); Innovative algorithm for subtask decomposition in MARL (1); Unaddressed ethical concerns and methodological complexity (1),ef52d61e270938e63effef83b1fc2e4cfb9556d741d75327990423544ad44dba; 43a7a752790c6d89b49e3a4f9fb865fe6c838dfb2e90e535c7b59ad036a193b3; 16670b5e5195f648e00ed4b59179dc32bd2634be72295bb6029de58e307c4f6a; 6cb4a15b3673d5b377d55f49de1d675ddea68bbc26572ec21b19fad4b5ba57c7; e6dbb7686d9e77a3c3223be108658654707571834e3f02f2ac66344012d21c47,
605,Lack of clarity and detail in methodology / offline-data-utilization,0,Lack of clarity and detail in methodology / offline-data-utilization,77,70,57,5.242857142857143,0.2982456140350877,Lack of clarity and detail in methodology (21); offline-data-utilization (13); Lacks key problem resolution and offline RL baselines (1); robust offline reinforcement learning method with lower bound guarantee (1); Lack of novelty and limited applicability in online settings (1); Lack of originality and depth in addressing collapsing issue (1); Clear motivation and systematic design of FEDORA with strong experimental validation (1); Lack of explainability and evaluation gaps (1); Significant importance and adaptability in online finetuning (1); Questionable effectiveness of FixPO and fixup phase (1),6fc86e9bb62fba0df5bec7b0b0a54123427cd08ff02696c2045e6204488db1b4; 3db6436e1351e1c0ee797e4cd850e2bd68f8e1cb6eb4c8d94362d8146f3e8b94; 04330811a9ea47cdac6a9e1011c0422c94f22211ebc40ecc2c86cad56c5def64; cc87f9516de668ac09f4613d3f6c385fa6cddd918278a39330051c04cc5baad2; 4b1ef35f111b07691d5ce204c34e85b7dd3c68e07f9b44402eba0ccb88548145,
673,Clarity and Novelty Strengths,4,Lack of clarity and detail in methodology / transformer-advantages,75,75,73,4.973333333333334,0.3424657534246575,"Lack of clarity and detail in methodology (3); Well-formatted and engaging content (2); well-organized structure (2); well-written (2); extensive, well-written (1); IntuitiveNovelty (1); novel-proposal (1); balanced\_originality (1); SNRroleclarified \ (1); PipelineClarity (1)",ce88a7c3080d0417262fcb9f31d80ff8c832cac41177ccfcbbeb66f8a4b2b21f; 15b5cb74f9fa34398fa5a773ada39242613233b84ca0a76d9a2f710fd24ae77b; 0323f247a8352d03490b63077a629344083a23f066fb6e8be4cd9b0dba93edec; 68300592d8c7b1bfa9931d4428823616bb8f469a57b16c45ad101aec0bd959fa; c387f881ebaa7ef188a6497d1d3795fb3b9992dc930dabbf55ae79333764f867,
418,Lack of clarity and detail in methodology / Emphasis on explanations and generalization,1,Lack of clarity and detail in methodology / domain-adaptation-insight,75,71,58,4.591549295774648,0.2241379310344827,Lack of clarity and detail in methodology (21); Importance of concept explanation in explainable AI (2); Innovative method for black-box explanation using information bottleneck (1); field-importance-evaluation (1); Innovative concept solutions and compelling experimental results (1); Innovative concept generation without human definition (1); Focus on important AI application and explainability (1); Innovative approach to interpretable ITE estimation (1); SegmentationFlexibility (1); hierarchical-segmentation-faithful-explanations (1),9d1258a9b3fec884c2f49c4943cc1ea66e6d62eb4d0f6aad324fad388cbc5b57; 16917a1f533df042f04993d21e35838604586b08983d29a9f0da43814fecd093; b44c82530d7aa6a4e434dee16c1f4b6392bd0028938c81cf23fcb6690fd9edf0; f1a02aade2bcb4db68f5bac206109ff287c2957d015b999b3c66e3a56d8c11e0; 3829f9839f47994cf0b2cb7e3b708ad7f1fc1580964cca55acaa82cb8fd7e9a8,
184,Lack of clarity and detail in methodology / jailbreak-efficacy,4,Lack of clarity and detail in methodology / transformer-advantages,73,62,36,5.338709677419355,0.3888888888888889,"Lack of clarity and detail in methodology (14); jailbreak-efficacy (2); Novel Instruction Hierarchy, Broad Attack Coverage (1); transferability (1); weaker\_models (1); Jail-breaking research topic (1); ModularStrategySpace (1); novel decomposition (1); Evolutionary algorithm insights (1); benchmarked LLM vulnerability (1)",a52b76c14472078be88c32c38af51384240cb5667c11fe69b7edee00c7abc0a1; 162d856779ceed2ab17d9ce5e9b0a1dc5cd48ea880c51bd2310633e1c9caeb8c; d3ffb6b74efb6be91122bbac80dab96cda06060f890867be44f45a4adcbb48ca; 7a5f2687cf93371927a2cff6e3660847ac93fc80d70b99d4803cd9f8f61818e3; b29bfa8f88ea8fadefda48805b03f174f43988fdf121b8697d7775891dbec0ea,
455,Lack of clarity and detail in methodology / Large-batch-size-unjustified,2,Lack of clarity and detail in methodology / state-of-art-llms,73,61,39,5.60655737704918,0.4358974358974359,Lack of clarity and detail in methodology (11); exact KV compression (2); state-of-art-llms (2); layer-tuning-overhead (1); pipeline-parallelism-clarification (1); realgain-efficientmethod (1); long-context-memory-reduction (1); DifferentTaskPerformance (1); dynamic-cache-budget (1); Higher inference efficiency (1),37e9c6ce68e7aa81a035feb535fdb6abaad03d19eb66ecff4b0aa064cd3155c8; 93a3e12fb49b846d07ff32d6e59b41ffc723c805fe9ca285bb577493360f32bb; cf7fb7c3b91aa8b95d69186292004eb6173fbbd142ae0ef950b46c8c720754ad; a73abe95e4857c75140a409b63a7fa3ca3026e43fa36e8d535efda3f28793459; 3d8b476e961b99fb8e22b92d301de51a94324557245529357c56f66ded82a64d,
209,Lack of clarity and detail in methodology / hallucination-reduction,4,Lack of clarity and detail in methodology / transformer-advantages,73,54,29,6.018518518518518,0.5862068965517241,"Lack of clarity and detail in methodology (16); hallucination-reduction (5); hallucination-mismatch (2); Figure3UnclearPathFlow (1); ReducesHallucinations (1); Illustrative Charts Clarify (1); accessible experiment design (1); wellwrittenexperiments (1); Overclaiming2Deval (1); TechnicalDesignStrengths,ComprehensiveEvaluation,PracticalRelevance (1)",23ce42a36a27a5e65f08bae055f75f17ab71b1393d813a8e2905738f8af6a73f; a0238e6e09ae0edbdfce3e382de75602812ade67c923771835c3a21f36ab65d7; f333aa997476c4fa21430abef2d79d6b6f433cbe00af6b1fe6024eec359c43a3; e9e1c84b0a60c3585f964a1493480d69b92edd09cf4260bf0fab447a277bf562; 06f67addebd5d7da70c446162f260623e0ec961044c6e3c42a3ec4d667dd0c2e,
402,Lack of clarity and detail in methodology / EffectivePruning,13,Lack of clarity and detail in methodology / Insufficient ablation studies,71,67,55,5.134328358208955,0.4909090909090909,Lack of clarity and detail in methodology (34); EffectivePruning (2); Limited insights on specific weight pruning (1); original solution with significant performance improvement (1); Effective approach for LLM pruning (1); Need for empirical analysis and case explanations (1); Lack of hardware evaluation and novelty clarity (1); Novel and effective sharpness-aware pruning method (1); Lack of clarity in pruning differences and loss function optimization (1); Questionable effectiveness of cosine similarity term (1),11bed79e392e0907d23093ea2d77e206e89a39cd201715a53b3732fcc92fbe7d; e5b3e19eba9a74229eedde21fd3a413841420acf8e8f573cfeaad4bba7453db4; aa18fb2d35a80066ff34e3d2a881a59b95873c4f811b7ccb0c13ae6556380b3f; c03ccf38df3cbb8f15c516e1e288c173a9152aa0d761516a0132f39b5ae80afc; e5c5b42404011a6ce5656808560727dc8ac692ba4bd225c3d448f56bfcbd836b,
670,Lack of clarity and detail in methodology / PerformanceImprovement,4,Lack of clarity and detail in methodology / transformer-advantages,70,70,69,5.128571428571429,0.4347826086956521,"Lack of clarity and detail in methodology (27); PerformanceImprovement (2); chain-of-thought-benefit (1); TrivialResults,UnclearSupport,LacksExplanation (1); additional-experiments (1); comparison\_MBD (1); generalizes well, effective (1); statistical\-significance (1); Unclear main ambition (1); modelquality-speedup (1)",c9afddbf6d46929aca7f2a6c81cf6e0888bac1d3bfd7f11b9e75a48b208cb8a9; 3f53653ce7746110e25d387b2a649f1808b54a15fbb46376a98152f0a51cb005; 0bb08af44c91bfdbfd2ed3748a49516b7f1d8e4e106307488cbae33db85cc05e; 3e48d5e914193cff4fecd41369a8340b502a3f9dc2dea716dfaf82d222dec9b9; 42214156c70fdd4bb7ed17a5e5f05dd5fe3c63466f5bb19be5985706b3ede479,
